path,x,y,zoom,col
mainz_000001_002543_leftImg8bit.png,878,137,0.25,r
mainz_000001_002543_leftImg8bit.png,895,24,0.125,r
mainz_000001_002543_leftImg8bit.png,818,195,0.125,r
mainz_000001_002543_leftImg8bit.png,1253,197,0.125,r
mainz_000001_002543_leftImg8bit.png,907,217,0.125,g
mainz_000001_002543_leftImg8bit.png,4,134,0.25,g
mainz_000001_002543_leftImg8bit.png,1298,210,0.25,g
mainz_000001_002543_leftImg8bit.png,1704,402,0.125,g
mainz_000001_002543_leftImg8bit.png,1003,192,0.125,g
mainz_000001_002543_leftImg8bit.png,976,446,0.25,g
mainz_000001_002543_leftImg8bit.png,898,128,0.125,g
mainz_000001_002543_leftImg8bit.png,842,96,0.125,g
mainz_000001_002543_leftImg8bit.png,891,125,0.125,g
mainz_000001_002884_leftImg8bit.png,1315,376,0.5,g
mainz_000001_002884_leftImg8bit.png,692,426,0.125,g
mainz_000001_003012_leftImg8bit.png,1672,331,0.5,g
mainz_000001_003012_leftImg8bit.png,954,86,0.25,g
mainz_000001_003012_leftImg8bit.png,1133,34,0.125,g
mainz_000001_003012_leftImg8bit.png,1849,367,0.125,g
mainz_000001_003624_leftImg8bit.png,1287,9,0.5,r
mainz_000001_003624_leftImg8bit.png,1189,5,0.25,r
mainz_000001_003624_leftImg8bit.png,1723,127,0.25,g
mainz_000001_003702_leftImg8bit.png,881,392,0.25,r
mainz_000001_003702_leftImg8bit.png,999,57,0.25,g
mainz_000001_003702_leftImg8bit.png,1111,16,0.125,g
mainz_000001_003907_leftImg8bit.png,838,384,0.25,r
mainz_000001_003907_leftImg8bit.png,637,250,0.25,r
mainz_000001_003907_leftImg8bit.png,399,420,0.5,r
mainz_000001_003907_leftImg8bit.png,815,340,0.25,r
mainz_000001_003907_leftImg8bit.png,333,24,0.25,g
mainz_000001_003907_leftImg8bit.png,434,23,0.125,g
mainz_000001_004132_leftImg8bit.png,1315,6,0.5,r
mainz_000001_004132_leftImg8bit.png,56,454,0.25,r
mainz_000001_004219_leftImg8bit.png,34,456,0.25,r
mainz_000001_004823_leftImg8bit.png,1434,6,0.5,r
mainz_000001_004823_leftImg8bit.png,994,4,0.25,r
mainz_000001_004823_leftImg8bit.png,631,145,0.125,r
mainz_000001_004823_leftImg8bit.png,751,128,0.125,r
mainz_000001_004823_leftImg8bit.png,1763,503,0.125,g
mainz_000001_005016_leftImg8bit.png,1893,12,1,r
mainz_000001_005016_leftImg8bit.png,1040,407,0.25,g
mainz_000001_005016_leftImg8bit.png,689,11,0.125,g
mainz_000001_005016_leftImg8bit.png,1233,104,0.125,g
mainz_000001_005016_leftImg8bit.png,1872,479,0.125,g
mainz_000001_005016_leftImg8bit.png,662,11,0.125,g
mainz_000001_005163_leftImg8bit.png,917,54,0.25,g
mainz_000001_005163_leftImg8bit.png,1200,162,0.25,g
mainz_000001_005366_leftImg8bit.png,1431,8,0.5,r
mainz_000001_005366_leftImg8bit.png,1562,62,0.25,g
mainz_000001_005815_leftImg8bit.png,1069,435,0.25,r
mainz_000001_006194_leftImg8bit.png,1647,8,0.5,r
mainz_000001_006194_leftImg8bit.png,1086,377,0.125,r
mainz_000001_007171_leftImg8bit.png,882,433,0.25,g
mainz_000001_007171_leftImg8bit.png,910,22,0.25,g
mainz_000001_007171_leftImg8bit.png,905,4,0.25,g
mainz_000001_007171_leftImg8bit.png,920,50,0.25,g
mainz_000001_007595_leftImg8bit.png,1328,5,0.5,r
mainz_000001_007956_leftImg8bit.png,1096,248,1,g
mainz_000001_008264_leftImg8bit.png,985,397,0.25,r
mainz_000001_008540_leftImg8bit.png,1326,5,0.5,r
mainz_000001_008540_leftImg8bit.png,920,296,0.25,r
mainz_000001_008540_leftImg8bit.png,1906,442,0.125,r
mainz_000001_008540_leftImg8bit.png,1070,386,0.5,g
mainz_000001_008638_leftImg8bit.png,840,286,0.25,r
mainz_000001_008638_leftImg8bit.png,1072,492,0.25,g
mainz_000001_008771_leftImg8bit.png,1549,7,0.5,r
mainz_000001_008771_leftImg8bit.png,692,262,0.5,r
mainz_000001_008771_leftImg8bit.png,411,346,0.5,g
mainz_000001_008771_leftImg8bit.png,583,381,0.125,g
mainz_000001_009152_leftImg8bit.png,764,114,0.125,g
mainz_000001_009152_leftImg8bit.png,1020,94,0.125,g
mainz_000001_009152_leftImg8bit.png,942,24,0.125,g
mainz_000001_009328_leftImg8bit.png,1319,387,0.125,r
mainz_000001_009328_leftImg8bit.png,1279,387,0.125,r
mainz_000001_009328_leftImg8bit.png,1310,388,0.125,g
mainz_000001_009811_leftImg8bit.png,938,5,0.25,r
mainz_000001_009811_leftImg8bit.png,367,305,0.5,r
mainz_000001_009811_leftImg8bit.png,967,33,0.125,g
mainz_000001_009867_leftImg8bit.png,215,507,0.25,r
mainz_000001_010853_leftImg8bit.png,826,5,0.25,r
mainz_000001_010853_leftImg8bit.png,922,409,0.25,r
mainz_000001_010853_leftImg8bit.png,705,72,0.25,r
mainz_000001_010853_leftImg8bit.png,1007,187,0.25,r
mainz_000001_010853_leftImg8bit.png,776,18,0.125,r
mainz_000001_010853_leftImg8bit.png,679,45,0.25,r
mainz_000001_010853_leftImg8bit.png,997,204,0.25,r
mainz_000001_010853_leftImg8bit.png,693,55,0.5,r
mainz_000001_010853_leftImg8bit.png,997,220,0.125,r
mainz_000001_010853_leftImg8bit.png,680,76,0.25,r
mainz_000001_010853_leftImg8bit.png,821,61,0.125,r
mainz_000001_010853_leftImg8bit.png,936,401,0.125,r
mainz_000001_010853_leftImg8bit.png,727,98,0.125,r
mainz_000001_010853_leftImg8bit.png,841,73,0.125,g
mainz_000001_010853_leftImg8bit.png,1463,60,0.125,g
mainz_000001_010853_leftImg8bit.png,883,54,0.125,g
mainz_000001_010853_leftImg8bit.png,686,23,0.25,g
mainz_000001_010853_leftImg8bit.png,578,18,0.125,g
mainz_000001_010853_leftImg8bit.png,630,208,0.125,g
mainz_000001_010853_leftImg8bit.png,274,436,0.25,g
mainz_000001_010853_leftImg8bit.png,797,22,0.125,g
mainz_000001_010853_leftImg8bit.png,1436,235,0.125,g
mainz_000001_010853_leftImg8bit.png,559,2,0.125,g
mainz_000001_010853_leftImg8bit.png,1419,137,0.125,g
mainz_000001_010853_leftImg8bit.png,488,162,0.125,g
mainz_000001_010853_leftImg8bit.png,774,13,0.125,g
mainz_000001_010853_leftImg8bit.png,902,167,0.125,g
mainz_000001_010853_leftImg8bit.png,694,150,0.25,g
mainz_000001_010853_leftImg8bit.png,866,52,0.125,g
mainz_000001_011333_leftImg8bit.png,1609,190,0.125,r
mainz_000001_011333_leftImg8bit.png,796,427,0.5,r
mainz_000001_011333_leftImg8bit.png,1046,161,0.125,r
mainz_000001_011333_leftImg8bit.png,1020,11,1,r
mainz_000001_011333_leftImg8bit.png,1402,9,0.5,r
mainz_000001_011333_leftImg8bit.png,993,424,0.25,r
mainz_000001_011333_leftImg8bit.png,1449,329,0.25,r
mainz_000001_011333_leftImg8bit.png,1046,207,0.125,r
mainz_000001_011333_leftImg8bit.png,1489,70,0.125,r
mainz_000001_011333_leftImg8bit.png,1117,81,0.25,r
mainz_000001_011333_leftImg8bit.png,1135,139,0.25,r
mainz_000001_011333_leftImg8bit.png,1453,113,0.25,r
mainz_000001_011333_leftImg8bit.png,1006,67,0.25,r
mainz_000001_011333_leftImg8bit.png,1187,43,0.25,r
mainz_000001_011333_leftImg8bit.png,1492,87,0.25,r
mainz_000001_011333_leftImg8bit.png,1314,196,0.25,r
mainz_000001_011333_leftImg8bit.png,1571,23,0.125,r
mainz_000001_011333_leftImg8bit.png,1422,120,0.25,r
mainz_000001_011333_leftImg8bit.png,1483,52,0.125,r
mainz_000001_011333_leftImg8bit.png,558,85,0.125,r
mainz_000001_011333_leftImg8bit.png,1037,101,0.125,g
mainz_000001_011333_leftImg8bit.png,1353,320,0.125,g
mainz_000001_011333_leftImg8bit.png,1131,153,0.125,g
mainz_000001_011333_leftImg8bit.png,273,198,0.25,g
mainz_000001_011333_leftImg8bit.png,1493,369,0.5,g
mainz_000001_011333_leftImg8bit.png,300,16,0.25,g
mainz_000001_011333_leftImg8bit.png,1601,226,0.25,g
mainz_000001_011333_leftImg8bit.png,1229,365,0.125,g
mainz_000001_011333_leftImg8bit.png,1470,170,0.125,g
mainz_000001_011333_leftImg8bit.png,1068,93,0.125,g
mainz_000001_011333_leftImg8bit.png,1457,89,0.125,g
mainz_000001_011333_leftImg8bit.png,1344,246,0.125,g
mainz_000001_011333_leftImg8bit.png,1030,56,0.125,g
mainz_000001_011333_leftImg8bit.png,1250,114,0.25,g
mainz_000001_011333_leftImg8bit.png,564,71,0.125,g
mainz_000001_011333_leftImg8bit.png,323,70,0.125,g
mainz_000001_011333_leftImg8bit.png,372,438,0.125,g
mainz_000001_011333_leftImg8bit.png,1465,309,0.25,g
mainz_000001_011333_leftImg8bit.png,1732,403,0.125,g
mainz_000001_011333_leftImg8bit.png,1449,91,0.125,g
mainz_000001_011736_leftImg8bit.png,1530,300,0.25,r
mainz_000001_011736_leftImg8bit.png,914,4,0.25,g
mainz_000001_011736_leftImg8bit.png,771,130,0.125,g
mainz_000001_011736_leftImg8bit.png,746,26,0.25,g
mainz_000001_011736_leftImg8bit.png,829,33,0.25,g
mainz_000001_011785_leftImg8bit.png,843,4,0.25,r
mainz_000001_011785_leftImg8bit.png,923,4,0.25,r
mainz_000001_011785_leftImg8bit.png,1198,6,0.5,r
mainz_000001_011785_leftImg8bit.png,1530,300,0.25,r
mainz_000001_011785_leftImg8bit.png,845,15,0.125,g
mainz_000001_011785_leftImg8bit.png,788,6,0.5,g
mainz_000001_011785_leftImg8bit.png,788,52,0.125,g
mainz_000001_011785_leftImg8bit.png,767,54,0.125,g
mainz_000001_011785_leftImg8bit.png,755,18,0.125,g
mainz_000001_012186_leftImg8bit.png,994,444,0.125,r
mainz_000001_012186_leftImg8bit.png,763,4,0.25,r
mainz_000001_012186_leftImg8bit.png,880,43,0.25,g
mainz_000001_012186_leftImg8bit.png,871,4,0.25,g
mainz_000001_012186_leftImg8bit.png,868,109,0.125,g
mainz_000001_012186_leftImg8bit.png,908,88,0.25,g
mainz_000001_012470_leftImg8bit.png,1114,395,0.25,r
mainz_000001_012470_leftImg8bit.png,1306,285,0.125,g
mainz_000001_012541_leftImg8bit.png,891,3,0.25,r
mainz_000001_012644_leftImg8bit.png,1188,450,0.5,g
mainz_000001_012950_leftImg8bit.png,1194,7,0.5,r
mainz_000001_013313_leftImg8bit.png,946,65,0.125,g
mainz_000001_014073_leftImg8bit.png,787,386,0.25,g
mainz_000001_014469_leftImg8bit.png,1502,434,0.125,r
mainz_000001_014469_leftImg8bit.png,419,89,0.125,g
mainz_000001_014469_leftImg8bit.png,189,53,0.25,g
mainz_000001_014469_leftImg8bit.png,408,98,0.125,g
mainz_000001_014469_leftImg8bit.png,197,59,0.125,g
mainz_000001_014469_leftImg8bit.png,201,40,0.125,g
mainz_000001_014469_leftImg8bit.png,332,82,0.125,g
mainz_000001_014626_leftImg8bit.png,1299,8,0.5,r
mainz_000001_014626_leftImg8bit.png,1200,71,0.5,g
mainz_000001_015117_leftImg8bit.png,300,170,0.25,g
mainz_000001_015117_leftImg8bit.png,582,73,0.25,g
mainz_000001_015117_leftImg8bit.png,966,274,0.25,g
mainz_000001_015117_leftImg8bit.png,183,48,0.25,g
mainz_000001_015117_leftImg8bit.png,1231,402,0.25,g
mainz_000001_015117_leftImg8bit.png,883,274,0.25,g
mainz_000001_015117_leftImg8bit.png,302,156,0.25,g
mainz_000001_015117_leftImg8bit.png,570,260,0.125,g
mainz_000001_015117_leftImg8bit.png,1411,34,0.125,g
mainz_000001_015235_leftImg8bit.png,403,37,0.25,g
mainz_000001_015235_leftImg8bit.png,560,318,0.125,g
mainz_000001_015508_leftImg8bit.png,1697,24,0.125,g
mainz_000001_016011_leftImg8bit.png,355,316,0.25,r
mainz_000001_016391_leftImg8bit.png,1291,415,0.5,r
mainz_000001_016391_leftImg8bit.png,924,392,0.125,r
mainz_000001_016391_leftImg8bit.png,4,229,0.25,g
mainz_000001_016391_leftImg8bit.png,455,124,0.125,g
mainz_000001_016931_leftImg8bit.png,1944,170,1,r
mainz_000001_016931_leftImg8bit.png,1080,323,0.25,r
mainz_000001_016931_leftImg8bit.png,1149,324,0.125,r
mainz_000001_017618_leftImg8bit.png,991,351,0.25,r
mainz_000001_017618_leftImg8bit.png,1206,393,0.25,r
mainz_000001_017618_leftImg8bit.png,1196,394,0.125,r
mainz_000001_017618_leftImg8bit.png,1179,352,0.25,r
mainz_000001_017618_leftImg8bit.png,473,354,0.125,g
mainz_000001_017992_leftImg8bit.png,920,73,0.5,g
mainz_000001_017992_leftImg8bit.png,1107,215,0.25,g
mainz_000001_017992_leftImg8bit.png,714,193,0.25,g
mainz_000001_017992_leftImg8bit.png,1198,339,0.125,g
mainz_000001_017992_leftImg8bit.png,682,38,0.125,g
mainz_000001_017992_leftImg8bit.png,92,499,0.125,g
mainz_000001_018145_leftImg8bit.png,1346,234,0.25,g
mainz_000001_018145_leftImg8bit.png,1516,333,0.25,g
mainz_000001_018329_leftImg8bit.png,1155,412,0.125,r
mainz_000001_018329_leftImg8bit.png,1090,408,0.25,r
mainz_000001_018329_leftImg8bit.png,1137,407,0.25,r
mainz_000001_018329_leftImg8bit.png,750,35,0.125,r
mainz_000001_018329_leftImg8bit.png,561,22,0.125,r
mainz_000001_018329_leftImg8bit.png,550,38,0.125,r
mainz_000001_018329_leftImg8bit.png,683,38,0.125,r
mainz_000001_018329_leftImg8bit.png,524,77,0.25,g
mainz_000001_018329_leftImg8bit.png,523,22,0.125,g
mainz_000001_018329_leftImg8bit.png,654,9,0.125,g
mainz_000001_018329_leftImg8bit.png,1412,25,0.125,g
mainz_000001_018329_leftImg8bit.png,847,408,0.125,g
mainz_000001_018329_leftImg8bit.png,668,105,0.125,g
mainz_000001_018329_leftImg8bit.png,839,409,0.125,g
mainz_000001_018670_leftImg8bit.png,1172,42,0.25,r
mainz_000001_018670_leftImg8bit.png,1138,32,0.25,r
mainz_000001_018670_leftImg8bit.png,628,137,0.125,g
mainz_000001_018670_leftImg8bit.png,491,10,0.25,g
mainz_000001_018670_leftImg8bit.png,715,48,0.125,g
mainz_000001_018670_leftImg8bit.png,625,3,0.125,g
mainz_000001_018670_leftImg8bit.png,605,57,0.25,g
mainz_000001_018670_leftImg8bit.png,1188,51,0.125,g
mainz_000001_018670_leftImg8bit.png,691,30,0.125,g
mainz_000001_018670_leftImg8bit.png,780,46,0.25,g
mainz_000001_018670_leftImg8bit.png,551,30,0.125,g
mainz_000001_018670_leftImg8bit.png,610,72,0.25,g
mainz_000001_019061_leftImg8bit.png,963,413,0.25,g
mainz_000001_019286_leftImg8bit.png,1092,496,0.25,g
mainz_000001_020068_leftImg8bit.png,1296,8,0.5,g
mainz_000001_020484_leftImg8bit.png,1522,11,0.5,r
mainz_000001_021042_leftImg8bit.png,1356,7,0.5,r
mainz_000001_021042_leftImg8bit.png,916,356,0.125,r
mainz_000001_021042_leftImg8bit.png,962,399,0.125,r
mainz_000001_021042_leftImg8bit.png,983,49,0.125,g
mainz_000001_021042_leftImg8bit.png,1003,76,0.125,g
mainz_000001_021042_leftImg8bit.png,948,132,0.25,g
mainz_000001_021042_leftImg8bit.png,840,122,0.125,g
mainz_000001_021042_leftImg8bit.png,1028,49,0.125,g
mainz_000001_021042_leftImg8bit.png,943,98,0.125,g
mainz_000001_021042_leftImg8bit.png,869,41,0.125,g
mainz_000001_021547_leftImg8bit.png,1016,376,0.25,r
mainz_000001_021547_leftImg8bit.png,918,376,0.25,r
mainz_000001_021547_leftImg8bit.png,821,375,0.25,r
mainz_000001_021547_leftImg8bit.png,818,355,0.25,g
mainz_000001_021547_leftImg8bit.png,40,394,0.125,g
mainz_000001_021892_leftImg8bit.png,781,467,0.5,r
mainz_000001_021892_leftImg8bit.png,644,464,0.5,r
mainz_000001_021892_leftImg8bit.png,1425,200,1,g
mainz_000001_021892_leftImg8bit.png,924,8,1,g
mainz_000001_021892_leftImg8bit.png,522,452,1,g
mainz_000001_021946_leftImg8bit.png,340,501,0.25,r
mainz_000001_021946_leftImg8bit.png,568,489,0.125,r
mainz_000001_021946_leftImg8bit.png,2,312,0.125,g
mainz_000001_021946_leftImg8bit.png,571,140,0.125,g
mainz_000001_022125_leftImg8bit.png,1083,152,0.25,g
mainz_000001_022125_leftImg8bit.png,1042,28,0.125,g
mainz_000001_022630_leftImg8bit.png,1244,416,0.5,r
mainz_000001_022630_leftImg8bit.png,1050,5,0.5,r
mainz_000001_022630_leftImg8bit.png,1522,408,0.25,r
mainz_000001_022630_leftImg8bit.png,1798,400,0.25,r
mainz_000001_022630_leftImg8bit.png,1195,6,0.5,g
mainz_000001_022630_leftImg8bit.png,1517,80,0.25,g
mainz_000001_022630_leftImg8bit.png,1574,223,0.125,g
mainz_000001_022630_leftImg8bit.png,1756,31,0.25,g
mainz_000001_023439_leftImg8bit.png,1036,6,0.5,r
mainz_000001_023439_leftImg8bit.png,847,28,0.5,g
mainz_000001_023439_leftImg8bit.png,826,5,0.25,g
mainz_000001_023439_leftImg8bit.png,963,216,0.125,g
mainz_000001_023439_leftImg8bit.png,887,109,0.25,g
mainz_000001_023604_leftImg8bit.png,516,138,0.25,g
mainz_000001_024439_leftImg8bit.png,89,481,0.125,r
mainz_000001_024439_leftImg8bit.png,1561,474,0.125,g
mainz_000001_024489_leftImg8bit.png,1022,461,0.125,r
mainz_000001_024718_leftImg8bit.png,1035,5,0.5,r
mainz_000001_024718_leftImg8bit.png,1518,11,1,r
mainz_000001_024718_leftImg8bit.png,1878,450,0.125,r
mainz_000001_025161_leftImg8bit.png,1526,5,0.25,r
mainz_000001_025161_leftImg8bit.png,1042,371,0.125,r
mainz_000001_025161_leftImg8bit.png,872,422,0.5,g
mainz_000001_025161_leftImg8bit.png,5,27,0.25,g
mainz_000001_025161_leftImg8bit.png,472,415,0.125,g
mainz_000001_025161_leftImg8bit.png,498,18,0.125,g
mainz_000001_025161_leftImg8bit.png,980,135,0.125,g
mainz_000001_025390_leftImg8bit.png,653,453,1,r
mainz_000001_025390_leftImg8bit.png,840,331,0.5,r
mainz_000001_025390_leftImg8bit.png,1163,7,0.5,r
mainz_000001_025390_leftImg8bit.png,1171,329,0.5,r
mainz_000001_025390_leftImg8bit.png,1025,315,0.125,r
mainz_000001_025390_leftImg8bit.png,1186,425,0.25,r
mainz_000001_025390_leftImg8bit.png,1238,491,0.125,r
mainz_000001_025390_leftImg8bit.png,839,24,0.125,g
mainz_000001_025390_leftImg8bit.png,1549,407,0.125,g
mainz_000001_025390_leftImg8bit.png,1140,117,0.125,g
mainz_000001_025390_leftImg8bit.png,719,466,0.125,g
mainz_000001_025623_leftImg8bit.png,1259,479,0.125,r
mainz_000001_025623_leftImg8bit.png,849,3,0.125,r
mainz_000001_025623_leftImg8bit.png,1216,110,0.125,r
mainz_000001_025623_leftImg8bit.png,1338,371,0.125,r
mainz_000001_025623_leftImg8bit.png,1388,385,0.125,r
mainz_000001_025623_leftImg8bit.png,959,179,0.25,g
mainz_000001_025623_leftImg8bit.png,712,90,0.125,g
mainz_000001_025623_leftImg8bit.png,1318,114,0.25,g
mainz_000001_025623_leftImg8bit.png,1153,331,0.125,g
mainz_000001_025623_leftImg8bit.png,1350,372,0.125,g
mainz_000001_025623_leftImg8bit.png,1214,56,0.25,g
mainz_000001_025623_leftImg8bit.png,1166,355,0.125,g
mainz_000001_026209_leftImg8bit.png,1490,464,0.125,r
mainz_000001_026209_leftImg8bit.png,1585,402,0.25,r
mainz_000001_026209_leftImg8bit.png,307,123,0.25,g
mainz_000001_026209_leftImg8bit.png,476,83,0.125,g
mainz_000001_026209_leftImg8bit.png,537,74,0.25,g
mainz_000001_026209_leftImg8bit.png,137,52,0.25,g
mainz_000001_026209_leftImg8bit.png,80,456,0.125,g
mainz_000001_026209_leftImg8bit.png,842,435,0.125,g
mainz_000001_026837_leftImg8bit.png,894,262,0.5,r
mainz_000001_026837_leftImg8bit.png,1269,237,0.5,r
mainz_000001_026837_leftImg8bit.png,882,387,0.25,r
mainz_000001_026837_leftImg8bit.png,1087,388,0.25,r
mainz_000001_026837_leftImg8bit.png,1907,366,0.25,r
mainz_000001_026837_leftImg8bit.png,1282,399,0.5,g
mainz_000001_026837_leftImg8bit.png,1255,208,1,g
mainz_000001_026837_leftImg8bit.png,215,413,1,g
mainz_000001_026837_leftImg8bit.png,1099,282,0.25,g
mainz_000001_026837_leftImg8bit.png,949,210,0.25,g
mainz_000001_026837_leftImg8bit.png,1909,139,0.25,g
mainz_000001_026837_leftImg8bit.png,1886,93,0.125,g
mainz_000001_026837_leftImg8bit.png,807,368,0.25,g
mainz_000001_026837_leftImg8bit.png,1358,399,0.125,g
mainz_000001_026837_leftImg8bit.png,1759,59,0.25,g
mainz_000001_026837_leftImg8bit.png,977,187,0.125,g
mainz_000001_026837_leftImg8bit.png,1901,75,0.125,g
mainz_000001_026963_leftImg8bit.png,1017,412,0.5,r
mainz_000001_026963_leftImg8bit.png,787,98,0.5,r
mainz_000001_026963_leftImg8bit.png,984,5,0.5,r
mainz_000001_026963_leftImg8bit.png,748,5,0.25,r
mainz_000001_026963_leftImg8bit.png,433,299,1,r
mainz_000001_026963_leftImg8bit.png,789,18,0.125,r
mainz_000001_026963_leftImg8bit.png,1132,411,0.5,r
mainz_000001_026963_leftImg8bit.png,1021,85,0.25,r
mainz_000001_026963_leftImg8bit.png,815,100,0.125,r
mainz_000001_026963_leftImg8bit.png,797,5,0.25,r
mainz_000001_026963_leftImg8bit.png,858,17,0.25,r
mainz_000001_026963_leftImg8bit.png,504,4,0.25,r
mainz_000001_026963_leftImg8bit.png,807,100,0.25,r
mainz_000001_026963_leftImg8bit.png,1116,232,0.125,r
mainz_000001_026963_leftImg8bit.png,1341,195,0.125,r
mainz_000001_026963_leftImg8bit.png,1317,344,0.25,r
mainz_000001_026963_leftImg8bit.png,771,74,0.125,r
mainz_000001_026963_leftImg8bit.png,683,47,0.25,g
mainz_000001_026963_leftImg8bit.png,634,3,0.125,g
mainz_000001_026963_leftImg8bit.png,1193,130,0.125,g
mainz_000001_026963_leftImg8bit.png,779,40,0.125,g
mainz_000001_026963_leftImg8bit.png,1029,19,0.25,g
mainz_000001_026963_leftImg8bit.png,1783,428,0.125,g
mainz_000001_026963_leftImg8bit.png,802,66,0.25,g
mainz_000001_026963_leftImg8bit.png,809,13,0.125,g
mainz_000001_026963_leftImg8bit.png,729,21,0.125,g
mainz_000001_026963_leftImg8bit.png,673,90,0.25,g
mainz_000001_026963_leftImg8bit.png,1362,312,0.125,g
mainz_000001_026963_leftImg8bit.png,1140,109,0.125,g
mainz_000001_026963_leftImg8bit.png,728,418,0.125,g
mainz_000001_026963_leftImg8bit.png,831,68,0.125,g
mainz_000001_026963_leftImg8bit.png,1068,22,0.125,g
mainz_000001_027053_leftImg8bit.png,1825,9,0.5,r
mainz_000001_027053_leftImg8bit.png,1400,9,0.5,r
mainz_000001_027053_leftImg8bit.png,925,383,0.125,r
mainz_000001_027053_leftImg8bit.png,1218,440,0.125,r
mainz_000001_027053_leftImg8bit.png,1041,318,0.125,g
mainz_000001_027053_leftImg8bit.png,1823,124,0.125,g
mainz_000001_027053_leftImg8bit.png,1853,166,0.25,g
mainz_000001_027053_leftImg8bit.png,1780,118,0.125,g
mainz_000001_027053_leftImg8bit.png,2005,57,0.125,g
mainz_000001_027053_leftImg8bit.png,1970,204,0.125,g
mainz_000001_027053_leftImg8bit.png,1176,436,0.25,g
mainz_000001_027053_leftImg8bit.png,1815,186,0.125,g
mainz_000001_027053_leftImg8bit.png,1670,104,0.125,g
mainz_000001_027053_leftImg8bit.png,1742,153,0.25,g
mainz_000001_027053_leftImg8bit.png,1826,188,0.125,g
mainz_000001_027053_leftImg8bit.png,1737,114,0.125,g
mainz_000001_027053_leftImg8bit.png,1811,136,0.125,g
mainz_000001_027053_leftImg8bit.png,1793,198,0.125,g
mainz_000001_027053_leftImg8bit.png,1716,53,0.125,g
mainz_000001_027053_leftImg8bit.png,1774,79,0.125,g
mainz_000001_027053_leftImg8bit.png,1688,109,0.125,g
mainz_000001_027053_leftImg8bit.png,1467,186,0.125,g
mainz_000001_027053_leftImg8bit.png,2044,46,0.125,g
mainz_000001_027053_leftImg8bit.png,1741,43,0.125,g
mainz_000001_027124_leftImg8bit.png,1844,412,0.125,g
mainz_000001_027377_leftImg8bit.png,481,363,0.5,r
mainz_000001_027377_leftImg8bit.png,1282,461,1,r
mainz_000001_027377_leftImg8bit.png,636,376,0.125,r
mainz_000001_027377_leftImg8bit.png,175,504,0.125,r
mainz_000001_027377_leftImg8bit.png,689,385,0.5,r
mainz_000001_027377_leftImg8bit.png,840,425,0.25,r
mainz_000001_027377_leftImg8bit.png,1193,86,0.125,r
mainz_000001_027377_leftImg8bit.png,320,353,0.125,r
mainz_000001_027377_leftImg8bit.png,773,462,0.125,r
mainz_000001_027377_leftImg8bit.png,402,304,1,g
mainz_000001_027377_leftImg8bit.png,1188,69,0.25,g
mainz_000001_027377_leftImg8bit.png,1298,58,0.25,g
mainz_000001_027377_leftImg8bit.png,1162,55,0.125,g
mainz_000001_027377_leftImg8bit.png,1245,161,0.125,g
mainz_000001_027377_leftImg8bit.png,1180,65,0.125,g
mainz_000001_027675_leftImg8bit.png,822,339,0.125,r
mainz_000001_027675_leftImg8bit.png,648,306,0.125,g
mainz_000001_027675_leftImg8bit.png,852,351,0.125,g
mainz_000001_027675_leftImg8bit.png,1300,411,0.125,g
mainz_000001_027675_leftImg8bit.png,729,397,0.125,g
mainz_000001_027675_leftImg8bit.png,729,403,0.125,g
mainz_000001_027675_leftImg8bit.png,1272,284,0.125,g
mainz_000001_027751_leftImg8bit.png,1071,198,0.125,r
mainz_000001_027751_leftImg8bit.png,7,91,0.5,g
mainz_000001_027751_leftImg8bit.png,1168,267,0.25,g
mainz_000001_027751_leftImg8bit.png,1598,295,0.125,g
mainz_000001_027751_leftImg8bit.png,1608,296,0.125,g
mainz_000001_027751_leftImg8bit.png,1326,313,0.125,g
mainz_000001_027751_leftImg8bit.png,1076,189,0.25,g
mainz_000001_027751_leftImg8bit.png,1049,69,0.125,g
mainz_000001_027751_leftImg8bit.png,859,280,0.125,g
mainz_000001_027751_leftImg8bit.png,1258,302,0.25,g
mainz_000001_028111_leftImg8bit.png,1693,186,0.25,r
mainz_000001_028111_leftImg8bit.png,866,421,0.125,r
mainz_000001_028111_leftImg8bit.png,1032,423,0.25,g
mainz_000001_028111_leftImg8bit.png,1098,306,0.25,g
mainz_000001_028111_leftImg8bit.png,1166,6,0.5,g
mainz_000001_028111_leftImg8bit.png,884,55,0.125,g
mainz_000001_028111_leftImg8bit.png,757,427,0.125,g
mainz_000001_028326_leftImg8bit.png,627,196,0.125,r
mainz_000001_028326_leftImg8bit.png,893,147,0.25,g
mainz_000001_028326_leftImg8bit.png,765,143,0.125,g
mainz_000001_028326_leftImg8bit.png,996,3,0.125,g
mainz_000001_028326_leftImg8bit.png,681,3,0.125,g
mainz_000001_028326_leftImg8bit.png,633,211,0.125,g
mainz_000001_028566_leftImg8bit.png,532,73,0.5,r
mainz_000001_028566_leftImg8bit.png,720,399,0.25,r
mainz_000001_028566_leftImg8bit.png,515,174,0.25,g
mainz_000001_028566_leftImg8bit.png,63,14,0.25,g
mainz_000001_028566_leftImg8bit.png,470,99,0.125,g
mainz_000001_028566_leftImg8bit.png,238,32,0.125,g
mainz_000001_028566_leftImg8bit.png,476,210,0.125,g
mainz_000001_028566_leftImg8bit.png,424,87,0.125,g
mainz_000001_028566_leftImg8bit.png,445,99,0.125,g
mainz_000001_028566_leftImg8bit.png,448,218,0.25,g
